"uid","Employer","JobLocation","RankorTitle","Specialty","Deadline","DatePosted","ApplicationStatus","OpenUntilFilled","JobSubLocation","lon","lat"
851,"Lesley University","USA","Assistant Professor ","Applied Linguistics;English",2015-01-19,2014-11-18,FALSE,TRUE,"Massachusetts",-71.810253,42.224423
852,"University of Stuttgart","Germany","Assistant Professor ","Computational Linguistics",2014-12-15,2014-11-18,FALSE,FALSE,"Stuttgart",-96.3040913,30.5692339
853,"Saint Louis University (Madrid Campus)","Spain","Asst/Assoc Professor ","Applied Linguistics;Ling & Literature;Spanish",2015-01-15,2014-11-18,FALSE,FALSE,"Madrid",-3.7037902,40.4167754
854,"National University of Singapore","Singapore","Lecturer ","Applied Linguistics;English",2014-12-15,2014-11-15,FALSE,FALSE,"Singapore",103.8677444,1.3553794
855,"Paragon Testing Enterprises, a subsidiary of UBC","Canada","Researcher ","Applied Linguistics",2015-02-15,2014-11-15,FALSE,TRUE,"Vancouver",-123.1207375,49.2827291
856,"Australian National University","Australia","Post Doc ","Language Acquisition",2015-01-18,2014-11-15,FALSE,FALSE,"Canberra",149.1286843,-35.2819998
857,"University of Massachusetts, Amherst","USA","Associate Professor ","Phonology",2015-01-02,2014-11-15,FALSE,FALSE,"Massachusetts",-72.5312372,42.3951291
858,"Victoria University of Wellington","New Zealand","Lecturer ","Applied Linguistics",2014-12-19,2014-11-15,FALSE,FALSE,"Wellington",174.7781038,-41.2795401
859,"Paragon Testing Enterprises, a subsidiary of UBC","Canada","Language Assessment Specialist","Applied Linguistics",2015-02-15,2014-11-15,FALSE,TRUE,"Vancouver",-123.1207375,49.2827291
860,"The Chinese University of Hong Kong","Hong Kong","Lecturer ","Applied Linguistics;German;Korean",2014-12-05,2014-11-15,FALSE,FALSE,"Shatin",114.20383,22.417534
861,"Stanford University","USA","Researcher ","Computational Linguistics",2015-06-30,2014-11-13,FALSE,TRUE,"California",-147.8562204,64.8412424
862,"Stanford University","USA","Programmer ","Computational Linguistics",2015-06-30,2014-11-13,FALSE,TRUE,"California",-147.8562204,64.8412424
863,"Queens College of The City University of New York","USA","Assistant Professor ","General Linguistics",2015-01-15,2014-11-13,FALSE,TRUE,"New York",-73.8244593,40.7370967
864,"Universidade Nova de Lisboa - FCSH","Portugal","Post Doc ","Morphology;Psycholinguistics;Syntax;Neurolinguistics ",2015-02-27,2014-11-11,FALSE,FALSE,"Lisbon",-9.1393366,38.7222524
865,"University of Newcastle","Australia","Lecturer Academic Level A","General Linguistics",2014-11-23,2014-11-11,FALSE,FALSE,"Newcastle",151.6970817,-32.8944523
866,"National University of Singapore","Singapore","Assistant Professor ","Psycholinguistics;Semantics;Syntax;Language Acquisition ",2015-01-15,2014-11-11,FALSE,FALSE,"Singapore",103.8677444,1.3553794
867,"University of Minnesota - Twin Cities","USA","Programmer Developer","Computational Linguistics",2015-03-31,2014-11-10,FALSE,FALSE,"Minnesota",-93.2330739,44.9753541
868,"University of Minnesota - Twin Cities","USA","Researcher Developer","Computational Linguistics",2015-03-31,2014-11-10,FALSE,FALSE,"Minnesota",-93.2330739,44.9753541
869,"Sorbonne Paris Cité (SPC)","France","Researcher Research Assistant","Psycholinguistics;Language Acquisition",2014-12-05,2014-11-09,FALSE,FALSE,"Paris",2.3448768,48.8495925
870,"Sorbonne Paris Cité","France","Research Engineer","Phonetics",2014-12-08,2014-11-09,FALSE,FALSE,"Paris",2.3474928,48.8548825
871,"The University of New Mexico","USA","Rank Open ","Applied Linguistics;General Linguistics;Navajo",2014-12-01,2014-11-09,FALSE,TRUE,"New Mexico",-106.7575204,32.3068995
872,"Central Intelligence Agency","USA","Translator ","Translation;Arabic, Standard;Chinese, Mandarin;Korean; Persian, Iranian;Dari;Russian;Somali; Pashto",2014-12-06,2014-11-08,FALSE,FALSE,"District of Columbia",-77.0368707,38.9071923
873,"Teachers College, Columbia University","USA","Lecturer ","TESOL;English",NA,2014-11-08,FALSE,TRUE,"New York",-74.0059413,40.7127837
874,"Google","USA","Speech Data Evaluator","Computational Linguistics;Phonetics;English",2015-05-06,2014-11-08,FALSE,TRUE,"California",-80.0449356,33.0653068
875,"University of Surrey","United Kingdom","Post Doc ","Language Documentation;Morphology;Phonology;Nuer; Nilotic",2014-12-08,2014-11-07,FALSE,FALSE,"Guildford, Surrey",-0.5948961,51.2425067
876,"Google, Inc.","Indonesia","Analytic Linguistic Project Manager","Computational Linguistics;General Linguistics;Indonesian",2015-05-04,2014-11-07,FALSE,TRUE,"Jakarta",106.845599,-6.2087634
877,"Google, Inc.","Indonesia","Junior Linguist","Computational Linguistics;General Linguistics;Indonesian",2015-05-04,2014-11-07,FALSE,TRUE,"Jakarta",106.845599,-6.2087634
878,"Cornell University","USA","Post Doc ","General Linguistics",2014-11-22,2014-11-07,FALSE,FALSE,"New York",-147.8681361,64.842281
879,"Google, Inc.","Thailand","Analytic Linguistic Project Manager","Computational Linguistics;General Linguistics;Thai",2015-05-04,2014-11-07,FALSE,TRUE,"Bangkok",100.5017651,13.7563309
880,"Google, Inc.","Thailand","Junior Linguist","Computational Linguistics;General Linguistics;Thai",2015-05-04,2014-11-07,FALSE,TRUE,"Bangkok",100.5017651,13.7563309
881,"University of Essex","United Kingdom","Lecturer ","Psycholinguistics",2015-01-18,2014-11-07,FALSE,FALSE,"Colchester, Essex",-2.6975166,53.7668153
882,"University of Arizona","USA","Associate Professor ","Applied Linguistics;General Linguistics;Spanish",2015-02-09,2014-11-07,FALSE,TRUE,"Arizona",-82.4530718,28.067177
883,"Qatar University","Qatar","Asst/Assoc Professor ","General Linguistics;English",NA,2014-11-05,FALSE,TRUE,"Doha",51.5163959,25.265771
884,"Université du Québec à Montréal","Canada","Instructor ","Applied Linguistics;English",2014-11-07,2014-11-05,FALSE,FALSE,"Montreal, Québec",-73.616467,45.5031602
885,"Qatar University","Qatar","Assistant Professor ","General Linguistics;English",NA,2014-11-05,FALSE,TRUE,"Doha",51.5163959,25.265771
886,"Qatar University","Qatar","Associate Professor ","General Linguistics;English",NA,2014-11-05,FALSE,TRUE,"Doha",51.5163959,25.265771
887,"University of Oklahoma - Norman","USA","Assistant Professor ","General Linguistics;Anthropological Linguistics",2015-05-03,2014-11-04,FALSE,TRUE,"Oklahoma",-97.4432884,35.1924456
888,"University of Louisville","USA","Assistant Professor ","General Linguistics",2014-12-15,2014-11-04,FALSE,FALSE,"Kentucky",-85.4375574,38.3964426
889,"University of Oklahoma - Norman","USA","Asst/Assoc Professor ","General Linguistics;Anthropological Linguistics",2015-05-03,2014-11-04,FALSE,TRUE,"Oklahoma",-97.4432884,35.1924456
890,"University of Oklahoma - Norman","USA","Associate Professor ","General Linguistics;Anthropological Linguistics",2015-05-03,2014-11-04,FALSE,TRUE,"Oklahoma",-97.4432884,35.1924456
891,"University of Wyoming","USA","Chair of Department ","Applied Linguistics;General Linguistics;Spanish",2014-11-30,2014-11-03,FALSE,FALSE,"Wyoming",-106.4727473,31.7737835
892,"University of Wyoming","USA","Associate Professor ","Applied Linguistics;General Linguistics;Spanish",2014-11-30,2014-11-03,FALSE,FALSE,"Wyoming",-106.4727473,31.7737835
893,"University of Wyoming","USA","Professor ","Applied Linguistics;General Linguistics;Spanish",2014-11-30,2014-11-03,FALSE,FALSE,"Wyoming",-106.4727473,31.7737835
894,"Université du Québec à Montréal","Canada","Instructor ","Applied Linguistics;Chinese, Mandarin",2014-11-07,2014-11-03,FALSE,FALSE,"Montreal, Québec",-73.616467,45.5031602
895,"Saint Louis University","USA","Assistant Professor ","Applied Linguistics;Spanish",2015-01-07,2014-11-02,FALSE,TRUE,"Missouri",-90.287589,38.6853936
896,"University of Southampton","United Kingdom","Lecturer ","Applied Linguistics;English",2014-11-21,2014-11-02,FALSE,FALSE,"Southampton",-1.39681,50.936344
897,"University of York","United Kingdom","Post Doc ","Applied Linguistics;Discourse Analysis",2014-11-26,2014-11-02,FALSE,FALSE,"North Yorkshire",1.069896,51.3085131
898,"Miami University of Ohio","USA","Asst/Assoc Professor ","Language Acquisition;Spanish",2015-02-28,2014-10-31,FALSE,TRUE,"Ohio",-84.7316109,39.5105848
899,"University of Arizona","USA","Assistant Professor ","Applied Linguistics;English",NA,2014-10-31,FALSE,TRUE,"Arizona",-82.4530718,28.067177
900,"Systran Software","USA","Programmer ","Computational Linguistics;Translation;Russian",2015-04-30,2014-10-31,FALSE,TRUE,"California",-119.4179324,36.778261
901,"Northern Illinois University","USA","Assistant Professor ","Applied Linguistics;General Linguistics;Thai",2014-11-30,2014-10-31,FALSE,FALSE,"Illinois",-82.4526209,28.067824
902,"University of California, Los Angeles","USA","Lecturer ","Syntax",2014-12-15,2014-10-31,FALSE,FALSE,"California",-118.2534733,34.0533937
903,"Systran Software","USA","Translator ","Computational Linguistics;Translation;Russian",2015-04-30,2014-10-31,FALSE,TRUE,"California",-119.4179324,36.778261
904,"The University of Edinburgh","United Kingdom","Post Doc Postdoctoral Research Fellowship","Discourse Analysis;Sociolinguistics",2014-11-21,2014-10-30,FALSE,FALSE,"Edinburgh",-3.1853225,55.9466347
905,"The University of Edinburgh","United Kingdom","Researcher Postdoctoral Research Fellowship","Discourse Analysis;Sociolinguistics",2014-11-21,2014-10-30,FALSE,FALSE,"Edinburgh",-3.1853225,55.9466347
906,"Leapforce, Inc","----------------","Search Engine Evaluator","General Linguistics",2014-11-28,2014-10-28,FALSE,TRUE,NA,14.332644,40.901975
907,"California State University, Fresno","USA","Assistant Professor ","Applied Linguistics;Language Acquisition",2014-12-01,2014-10-28,FALSE,TRUE,"California",-117.370175,34.007748
908,"The Pennsylvania State University","USA","Senior Lecturer Administrative Director","Applied Linguistics;English",2015-01-09,2014-10-25,FALSE,TRUE,"Pennsylvania",-77.8600012,40.7933949
909,"University of Central Missouri","USA","Assistant Professor ","Applied Linguistics;English",2014-11-15,2014-10-25,FALSE,TRUE,"Missouri",-90.2951939,38.6833575
910,"The Chinese University of Hong Kong","Hong Kong","Assistant Professor ","Applied Linguistics;English",2014-12-01,2014-10-25,FALSE,FALSE,"Shatin",114.20383,22.417534
911,"University of Groningen","Netherlands","Lecturer ","Applied Linguistics;Discourse Analysis;Text/Corpus Linguistics;Dutch; English",2014-11-10,2014-10-25,FALSE,FALSE,"Groningen",6.5665018,53.2193835
912,"University of California, Los Angeles","USA","Rank Open ","Historical Linguistics;Indo-European",2014-12-15,2014-10-24,FALSE,FALSE,"California",-118.2534733,34.0533937
913,"[24]7 Inc.","USA","Programmer Voice UI Designer","Computational Linguistics",2014-11-28,2014-10-24,FALSE,TRUE,"California",-84.2818899,30.4579011
914,"Purdue University","USA","Post Doc ","Phonetics;Psycholinguistics;Neurolinguistics",2015-01-16,2014-10-24,FALSE,FALSE,"Indiana",-147.8544436,64.8411014
915,"[24]7 Inc.","USA","Scientist Voice UI Designer","Computational Linguistics",2014-11-28,2014-10-24,FALSE,TRUE,"California",-84.2818899,30.4579011
916,"Queen Mary University of London","United Kingdom","Lecturer ","Syntax",2015-01-05,2014-10-22,FALSE,FALSE,"London",-0.0591022,51.5169409
917,"Université Laval","Canada","Professor ","Translation;English;French",2015-03-14,2014-10-21,FALSE,FALSE,"Québec",-104.555701,50.431086
918,"University of Zurich","Switzerland","Post Doc ","Computational Linguistics;General Linguistics;Italian;Romance ",2014-11-15,2014-10-21,FALSE,FALSE,"Zurich",8.5600613,47.3589251
919,"Norwegian University of Science and Technology","Norway","Post Doc ","Sociolinguistics;Language Acquisition;Formal Grammar",2014-12-15,2014-10-21,FALSE,FALSE,"Trondheim",10.3950528,63.4305149
920,"Ben-Gurion University of the Negev","Israel","Rank Open ","Psycholinguistics;Neurolinguistics;Cognitive Science",2014-12-01,2014-10-20,FALSE,FALSE,"Beer-Sheva",34.7809839,30.8572092
921,"University of California, Los Angeles","USA","Assistant Professor ","Sociolinguistics;Spanish",2014-12-01,2014-10-20,FALSE,FALSE,"California",-118.2534733,34.0533937
922,"Critical Language Center, LLC","USA","Teacher ","Applied Linguistics;Chinese, Mandarin;French;German; Creole, Haitian;Hebrew;Hindi;Nepali; Russian;Spanish",2015-07-30,2014-10-18,FALSE,TRUE,"Virginia",-78.6568942,37.4315734
923,"Critical Language Center, LLC","USA","Instructor ","Applied Linguistics;Chinese, Mandarin;French;German; Creole, Haitian;Hebrew;Hindi;Nepali; Russian;Spanish",2015-07-30,2014-10-18,FALSE,TRUE,"Virginia",-78.6568942,37.4315734
924,"Sookmyung Women's University","Korea, South","Assistant Professor ","Applied Linguistics;English",2014-10-29,2014-10-17,FALSE,FALSE,"Seoul",127.0610228,37.5103238
925,"University of Memphis","USA","Asst/Assoc Professor ","Applied Linguistics;English",2014-11-01,2014-10-17,FALSE,TRUE,"Tennessee",-89.8505012,35.0387247
926,"Université Paris Diderot","France","Assistant Professor Maître de Conférences","Morphology;Phonetics;Phonology;English ",2015-03-31,2014-10-17,FALSE,FALSE,"Paris",2.3140934,48.8610181
927,"University of Navarra","Spain","Visiting Professor ","Applied Linguistics;Spanish",2014-12-01,2014-10-17,FALSE,FALSE,"Pamplona, Navarra",-0.9173876,41.6583303
928,"Iowa State University","USA","Rank Open ","Applied Linguistics;Computational Linguistics;English",2014-12-03,2014-10-17,FALSE,FALSE,"Iowa",-91.590374,41.876447
929,"NTENT","USA","Manager ","Computational Linguistics;Kazakh;Turkic",2015-01-14,2014-10-16,FALSE,TRUE,"California",-109.0955836,39.6213098
930,"California State University, Long Beach","USA","Assistant Professor ","Syntax",2014-11-10,2014-10-16,FALSE,TRUE,"California",-118.1100577,33.7815325
931,"Nagoya University of Commerce & Business","Japan","Assistant Professor ","Applied Linguistics;English",2015-01-15,2014-10-16,FALSE,FALSE,"Nisshin-shi, Aichi-ken",136.906398,35.1814464
932,"University of Macau","Macau","Assistant Professor ","Applied Linguistics;Japanese",2015-08-31,2014-10-16,FALSE,TRUE,"China",113.5575513,22.1634112
933,"University of Macau","Macau","Full Professor ","Applied Linguistics;Japanese",2015-08-31,2014-10-16,FALSE,TRUE,"China",113.5575513,22.1634112
934,"University of Macau","Macau","Full Professor ","Translation",2015-08-31,2014-10-16,FALSE,TRUE,"China",113.5575513,22.1634112
935,"Shanghai Jiao Tong University","China","Researcher ","General Linguistics",2015-03-16,2014-10-16,FALSE,TRUE,"Shanghai",121.4219573,31.1790057
936,"NTENT","USA","Scientist ","Computational Linguistics;Kazakh;Turkic",2015-01-14,2014-10-16,FALSE,TRUE,"California",-109.0955836,39.6213098
937,"University of Wyoming","USA","Chair of Department ","Applied Linguistics;Spanish",2014-11-10,2014-10-16,FALSE,FALSE,"Wyoming",-106.4727473,31.7737835
938,"University of Wyoming","USA","Full Professor ","Applied Linguistics;Spanish",2014-11-10,2014-10-16,FALSE,FALSE,"Wyoming",-106.4727473,31.7737835
939,"University of Wyoming","USA","Associate Professor ","Applied Linguistics;Spanish",2014-11-10,2014-10-16,FALSE,FALSE,"Wyoming",-106.4727473,31.7737835
940,"University of South Florida","USA","Instructor ","Applied Linguistics;Japanese",2015-01-06,2014-10-16,FALSE,TRUE,"Florida",-104.9687315,39.6893406
941,"University of Western Sydney","Australia","Lecturer ","Phonetics;Phonology",2014-11-16,2014-10-16,FALSE,FALSE,"Bankstown, Sydney",150.9909189,-33.9380986
942,"University of Macau","Macau","Full Professor ","Applied Linguistics;General Linguistics;Sociolinguistics;English ",2015-08-31,2014-10-16,FALSE,TRUE,"China",113.5575513,22.1634112
943,"University of Helsinki","Finland","Post Doc ","Interactional Linguistics;English",2014-11-28,2014-10-15,FALSE,FALSE,"Helsinki",24.9410248,60.1733244
944,"University of Alabama at Birmingham","USA","Full Professor ","General Linguistics;Chinese, Mandarin;French;German; Japanese;Spanish",2014-12-15,2014-10-15,FALSE,TRUE,"Alabama",-86.8031372,33.5046102
945,"University of Alabama at Birmingham","USA","Chair of Department ","General Linguistics;Chinese, Mandarin;French;German; Japanese;Spanish",2014-12-15,2014-10-15,FALSE,TRUE,"Alabama",-86.8031372,33.5046102
946,"Ben-Gurion University of the Negev","Israel","Rank Open ","Phonology;Psycholinguistics",2014-12-01,2014-10-14,FALSE,FALSE,"Beer Sheva",34.7809839,30.8572092
947,"University of Arizona","USA","Asst/Assoc Professor ","Applied Linguistics;General Linguistics;Spanish",2015-04-13,2014-10-13,FALSE,TRUE,"Arizona",-82.4530718,28.067177
948,"University of Lausanne","Switzerland","Full Professor ","General Linguistics",2014-12-15,2014-10-13,FALSE,FALSE,"Lausanne",6.6528621,46.5287859
949,"The Chinese University of Hong Kong","Hong Kong","Professor ","Semantics;Syntax",2014-10-31,2014-10-13,FALSE,FALSE,"Shatin",114.20383,22.417534
950,"United Arab Emirates University","United Arab Emirates","Asst/Assoc Professor ","Applied Linguistics;Text/Corpus Linguistics;English",2014-12-18,2014-10-13,FALSE,TRUE,"Al Ain, Emirate of Abu Dhabi",55.6968239,24.2005508
951,"The Chinese University of Hong Kong","Hong Kong","Professor ","Phonology",2014-12-31,2014-10-13,FALSE,FALSE,"Shatin",114.20383,22.417534
952,"The Chinese University of Hong Kong","Hong Kong","Asst/Assoc Professor ","Phonology",2014-12-31,2014-10-13,FALSE,FALSE,"Shatin",114.20383,22.417534
953,"GumGum","USA","Researcher ","Computational Linguistics",2015-03-31,2014-10-13,FALSE,TRUE,"California",-119.4179324,36.778261
954,"GumGum","USA","Programmer ","Computational Linguistics",2015-03-31,2014-10-13,FALSE,TRUE,"California",-119.4179324,36.778261
955,"GumGum","USA","Scientist ","Computational Linguistics",2015-03-31,2014-10-13,FALSE,TRUE,"California",-119.4179324,36.778261
